dataset,dialogue_id,utterance_idx,speaker,utterance,gpt-4o_speaker_intention,Salary,Position,Weekly holiday,Workplace,Company,score_worker,score_recruiter,worker_Salary_weight,worker_Position_weight,worker_Position_Engineer_Company_Google_weight,worker_Position_Engineer_Company_Amazon_weight,worker_Position_Engineer_Company_Facebook_weight,worker_Position_Engineer_Company_Apple_weight,worker_Position_Manager_Company_Google_weight,worker_Position_Manager_Company_Amazon_weight,worker_Position_Manager_Company_Facebook_weight,worker_Position_Manager_Company_Apple_weight,worker_Position_Designer_Company_Google_weight,worker_Position_Designer_Company_Amazon_weight,worker_Position_Designer_Company_Facebook_weight,worker_Position_Designer_Company_Apple_weight,worker_Position_Sales_Company_Google_weight,worker_Position_Sales_Company_Amazon_weight,worker_Position_Sales_Company_Facebook_weight,worker_Position_Sales_Company_Apple_weight,worker_Weekly holiday_weight,worker_Workplace_weight,worker_Workplace_Tokyo_weight,worker_Workplace_Seoul_weight,worker_Workplace_Beijing_weight,worker_Workplace_Sydney_weight,worker_Company_weight,worker_Company_Google_weight,worker_Company_Amazon_weight,worker_Company_Facebook_weight,worker_Company_Apple_weight,recruiter_Salary_weight,recruiter_Position_weight,recruiter_Position_Engineer_Company_Google_weight,recruiter_Position_Engineer_Company_Amazon_weight,recruiter_Position_Engineer_Company_Facebook_weight,recruiter_Position_Engineer_Company_Apple_weight,recruiter_Position_Manager_Company_Google_weight,recruiter_Position_Manager_Company_Amazon_weight,recruiter_Position_Manager_Company_Facebook_weight,recruiter_Position_Manager_Company_Apple_weight,recruiter_Position_Designer_Company_Google_weight,recruiter_Position_Designer_Company_Amazon_weight,recruiter_Position_Designer_Company_Facebook_weight,recruiter_Position_Designer_Company_Apple_weight,recruiter_Position_Sales_Company_Google_weight,recruiter_Position_Sales_Company_Amazon_weight,recruiter_Position_Sales_Company_Facebook_weight,recruiter_Position_Sales_Company_Apple_weight,recruiter_Weekly holiday_weight,recruiter_Workplace_weight,recruiter_Workplace_Tokyo_weight,recruiter_Workplace_Seoul_weight,recruiter_Workplace_Beijing_weight,recruiter_Workplace_Sydney_weight,recruiter_Company_weight,recruiter_Company_Google_weight,recruiter_Company_Amazon_weight,recruiter_Company_Facebook_weight,recruiter_Company_Apple_weight
ji,8a8e88a6-1d6e-11e9-a24c-6c96cfdf0295,1,worker,I would like a hirer salary,To express a desire for a higher salary,28.0,Engineer,4.0,Tokyo,Google,0.2961130685624715,0.6490768193551864,0.1884641740655577,0.1457899676364269,1.0,1.0,1.0,1.0,0.0,0.0,0.0299780597276628,0.0,0.4382743313787334,0.5066756246938998,0.0,0.515010884170606,0.4267130581941836,0.1525855830567399,0.0882515475888692,0.2588761288014106,0.2001319756837918,0.2038834231601672,0.0,0.4581523535985595,1.0,0.5073167305240754,0.2617304594540564,0.0,0.5337530010055777,1.0,0.2860181694674193,0.1919235068898777,0.2435113320643472,1.0,1.0,1.0,1.0,0.5199663293999962,0.7773059307710383,0.3856145824959493,0.8889696009034364,0.4192411016139382,0.3103936100236057,0.3183325006243823,0.0,0.0,0.0,0.0,0.0878730856159866,0.184738840987396,0.1469678377697302,0.0,0.6629909358528642,0.8275182041244024,1.0,0.2328584822886487,0.7405878456718377,1.0,0.9203577741311312,0.0
ji,8a93a20a-1d6e-11e9-8620-6c96cfdf0295,0,worker,What would you like to pay me?,To inquire about the proposed wage for the job.,40.0,Engineer,3.0,Sydney,Facebook,0.2514676483257366,0.7739975046322916,0.1371093073559496,0.2747783972913779,0.4830331369283184,0.0,0.0,0.0,0.0,0.4836049075776142,0.3167007812047179,0.1673555999274248,0.6849264595369806,0.2153425120239583,1.0,0.3413424814017269,1.0,1.0,0.9197418860258396,1.0,0.2949652943801523,0.1535298436255673,1.0,0.0,0.0642516768246201,0.3945457788755529,0.139617157346953,1.0,0.0,0.1844011766323412,0.3074842427690026,0.2480187587529897,0.1424148105049607,1.0,0.7961714450709536,1.0,1.0,0.5450599595341045,0.0,0.9355857480124208,0.3771645429603623,0.8467608019417028,1.0,0.7390990561142106,0.4192308946069218,0.0,0.1802512689180502,0.0,0.0,0.2426266247961947,0.1743276794754212,0.4906694097728102,0.3090447696689435,0.0,1.0,0.1926121264704337,0.1102133546281304,0.0,1.0,0.7577637864733189
ji,8a9517c0-1d6e-11e9-872c-6c96cfdf0295,0,recruiter,"Hello, what location do you prefer?",To inquire about the worker's preferred work location,35.0,Designer,4.0,Seoul,Amazon,0.8302570361703887,0.5216115697280628,0.1541549630646221,0.1939910225982938,1.0,0.8874291387506001,1.0,1.0,0.0,0.0,0.0,0.0,0.6778284767824555,1.0,0.7814826828828703,0.6072056298777783,0.3525448666315384,0.21497043291311,0.6272216831588149,0.4489280034695569,0.1853309645946002,0.2201080894054364,0.0,1.0,0.0906538115027304,0.6145746034542757,0.2464149603370473,0.0,1.0,0.3370936074504273,0.4656648575324278,0.1965622307263008,0.2527247121170162,0.5244378532764962,0.1836470311570085,0.3534066354332098,0.4310622353514773,0.3600491571663019,0.0,0.332541077016502,0.0103587578106825,0.0,0.0934061732595748,0.0,0.0,1.0,1.0,1.0,1.0,0.1029458807310644,0.2366174554908484,1.0,0.5794236293058882,0.6339803719853662,0.0,0.21114972093477,0.0,1.0,0.7682878242250863,0.2902219653481668
ji,8a9517c0-1d6e-11e9-872c-6c96cfdf0295,1,recruiter,Beijing? Seoul?,To suggest possible work locations to the worker,35.0,Designer,4.0,Seoul,Amazon,0.8302570361703887,0.5216115697280628,0.1541549630646221,0.1939910225982938,1.0,0.8874291387506001,1.0,1.0,0.0,0.0,0.0,0.0,0.6778284767824555,1.0,0.7814826828828703,0.6072056298777783,0.3525448666315384,0.21497043291311,0.6272216831588149,0.4489280034695569,0.1853309645946002,0.2201080894054364,0.0,1.0,0.0906538115027304,0.6145746034542757,0.2464149603370473,0.0,1.0,0.3370936074504273,0.4656648575324278,0.1965622307263008,0.2527247121170162,0.5244378532764962,0.1836470311570085,0.3534066354332098,0.4310622353514773,0.3600491571663019,0.0,0.332541077016502,0.0103587578106825,0.0,0.0934061732595748,0.0,0.0,1.0,1.0,1.0,1.0,0.1029458807310644,0.2366174554908484,1.0,0.5794236293058882,0.6339803719853662,0.0,0.21114972093477,0.0,1.0,0.7682878242250863,0.2902219653481668
ji,8a998422-1d6e-11e9-b1ad-6c96cfdf0295,0,recruiter,I propose $35,To offer a salary proposal of $35 per hour,40.0,Engineer,2.0,Tokyo,Amazon,0.346672948624875,0.7555873373204578,0.283687661206919,0.104242233976931,0.3377337374581748,0.1663767211750639,0.0047511967154382,0.0,0.8038032898023496,1.0,1.0,0.6521143979843056,0.0,0.0758647086492602,0.0,0.5350925028400046,1.0,0.0,0.856616586509324,1.0,0.2180630371783822,0.2538027075812176,0.0,1.0,0.334572319367904,0.2991128599582589,0.14020436005655,0.0,1.0,0.4523583838512872,0.1397661741457749,0.2031236412647383,0.1764503125613226,1.0,1.0,1.0,1.0,0.8945959954077871,0.6584125567166756,0.655143089697473,0.4755620812825865,0.0,0.0,0.0,0.0,0.1884908608954862,0.0985992317996831,0.3737810084576627,0.3907671318280185,0.2466107999187686,0.2712434866135338,0.5981584546150546,0.0,1.0,0.9752834693925588,0.1025717596416364,0.4188818236167775,1.0,0.5019035276224895,0.0
ji,8a998422-1d6e-11e9-b1ad-6c96cfdf0295,1,worker,how many vacation days,To inquire about the number of vacation days,40.0,Engineer,2.0,Tokyo,Amazon,0.346672948624875,0.7555873373204578,0.283687661206919,0.104242233976931,0.3377337374581748,0.1663767211750639,0.0047511967154382,0.0,0.8038032898023496,1.0,1.0,0.6521143979843056,0.0,0.0758647086492602,0.0,0.5350925028400046,1.0,0.0,0.856616586509324,1.0,0.2180630371783822,0.2538027075812176,0.0,1.0,0.334572319367904,0.2991128599582589,0.14020436005655,0.0,1.0,0.4523583838512872,0.1397661741457749,0.2031236412647383,0.1764503125613226,1.0,1.0,1.0,1.0,0.8945959954077871,0.6584125567166756,0.655143089697473,0.4755620812825865,0.0,0.0,0.0,0.0,0.1884908608954862,0.0985992317996831,0.3737810084576627,0.3907671318280185,0.2466107999187686,0.2712434866135338,0.5981584546150546,0.0,1.0,0.9752834693925588,0.1025717596416364,0.4188818236167775,1.0,0.5019035276224895,0.0
ji,8a9cfbf4-1d6e-11e9-b128-6c96cfdf0295,0,worker,Hello,Initiate conversation,32.0,Engineer,4.0,Sydney,Apple,0.5294570642830315,0.795165715647271,0.1061077479372469,0.2076459620519108,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01538027341799,0.1883111679255796,0.3982360629994464,0.6163920791820691,0.0,0.6761086246033634,0.6970953437111788,0.7876682625483417,0.2465569055982695,0.1270366042883015,0.2158497009120711,0.0,0.00707193770865,0.6475853751787586,1.0,0.3433599848104695,1.0,0.9218757998163124,0.8996059537843921,0.0,0.2168321346901837,0.261516428416173,0.4491788361346369,0.615560267873699,0.950549260428393,0.7568124773779784,1.0,1.0,1.0,1.0,0.1485853812786668,0.0,0.2441782216591855,0.0,0.0,0.2349552678885274,0.0,0.2769613985309873,0.1090077962503343,0.1530989487157353,0.9826986403098328,0.062708036369258,0.0,1.0,0.2595446919275735,0.0920008408614867,0.0,0.3004848289507831,1.0
ji,8aa10974-1d6e-11e9-96c6-6c96cfdf0295,0,recruiter,"hello there, what are you looking for?",To inquire about the worker's job preferences.,39.0,Designer,5.0,Seoul,Amazon,0.6607464964379842,0.7174484572837604,0.2865408518507611,0.274128986091684,0.2454971247106737,0.0,0.9533105285446888,0.1161527272941851,0.4246787574243312,1.0,0.0,0.5943995300970264,1.0,0.736213728963498,1.0,1.0,0.0,0.887901012225171,0.1485989215236075,0.0,0.1435931915637182,0.1693140123018282,0.0,0.255946026425613,0.7863922462904167,1.0,0.1264229581920084,0.0,1.0,0.0198859319468152,0.3204050535090957,0.1478249280615267,0.1377776615640221,0.3117416004599617,0.5986955337030182,0.8600984085392532,0.4879247513178911,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3535792554531363,0.4139141685062344,0.6098313290364354,0.3102320271644593,0.218972347911742,0.2460321880574971,0.6206011956139309,1.0,0.6284204919910631,0.0,0.2493928744052119,1.0,0.9009601721686162,0.0,0.3395331033530153
ji,8aa10974-1d6e-11e9-96c6-6c96cfdf0295,1,worker,I wanna be a manager at Amazon,To express a desire to become a manager at Amazon.,39.0,Designer,5.0,Seoul,Amazon,0.6607464964379842,0.7174484572837604,0.2865408518507611,0.274128986091684,0.2454971247106737,0.0,0.9533105285446888,0.1161527272941851,0.4246787574243312,1.0,0.0,0.5943995300970264,1.0,0.736213728963498,1.0,1.0,0.0,0.887901012225171,0.1485989215236075,0.0,0.1435931915637182,0.1693140123018282,0.0,0.255946026425613,0.7863922462904167,1.0,0.1264229581920084,0.0,1.0,0.0198859319468152,0.3204050535090957,0.1478249280615267,0.1377776615640221,0.3117416004599617,0.5986955337030182,0.8600984085392532,0.4879247513178911,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3535792554531363,0.4139141685062344,0.6098313290364354,0.3102320271644593,0.218972347911742,0.2460321880574971,0.6206011956139309,1.0,0.6284204919910631,0.0,0.2493928744052119,1.0,0.9009601721686162,0.0,0.3395331033530153
ji,8aa7691e-1d6e-11e9-90b1-6c96cfdf0295,0,recruiter,hello,greet the worker to initiate the conversation,35.0,Manager,4.0,Seoul,Google,0.4458057630975536,0.7526118046458824,0.2076122162479396,0.2125245960315768,0.5476700189355902,1.0,0.4436116976316744,1.0,0.2077841268820556,0.2389531045441753,0.4456864476306553,0.6837273376282521,1.0,0.5910728772726748,1.0,0.5235521394675883,0.0,0.0,0.0,0.0,0.2170670784072601,0.1734892311706524,0.362020854507251,0.0,1.0,0.4515633354842035,0.189306878142571,1.0,0.9956684128752408,0.5710467393768297,0.0,0.1382514962176257,0.1981197269444969,0.0,0.0,0.0,0.0,0.749307218944135,0.4007973170850897,0.4456696956826604,0.7471003364170707,0.8389581121230737,1.0,1.0,1.0,1.0,0.7151938639930907,0.8552444358752102,0.3197396317420529,0.2292764145312221,0.2571737727734677,0.5350316721417008,1.0,0.3867962825668779,0.0,0.1771785895331876,0.921226065255842,1.0,0.0,0.4303210510570982
ji,8aa7691e-1d6e-11e9-90b1-6c96cfdf0295,1,worker,hello,respond to the greeting to acknowledge the conversation,35.0,Manager,4.0,Seoul,Google,0.4458057630975536,0.7526118046458824,0.2076122162479396,0.2125245960315768,0.5476700189355902,1.0,0.4436116976316744,1.0,0.2077841268820556,0.2389531045441753,0.4456864476306553,0.6837273376282521,1.0,0.5910728772726748,1.0,0.5235521394675883,0.0,0.0,0.0,0.0,0.2170670784072601,0.1734892311706524,0.362020854507251,0.0,1.0,0.4515633354842035,0.189306878142571,1.0,0.9956684128752408,0.5710467393768297,0.0,0.1382514962176257,0.1981197269444969,0.0,0.0,0.0,0.0,0.749307218944135,0.4007973170850897,0.4456696956826604,0.7471003364170707,0.8389581121230737,1.0,1.0,1.0,1.0,0.7151938639930907,0.8552444358752102,0.3197396317420529,0.2292764145312221,0.2571737727734677,0.5350316721417008,1.0,0.3867962825668779,0.0,0.1771785895331876,0.921226065255842,1.0,0.0,0.4303210510570982
ji,8aaf0b1c-1d6e-11e9-bb1c-6c96cfdf0295,0,recruiter,Hello!,To initiate the conversation.,30.0,Sales,5.0,Seoul,Google,0.6670965082902599,0.7562866606424634,0.2365143104020548,0.1353584901071067,0.5179690429260729,0.356936958119613,0.1675197699460672,0.3008845545915063,0.0,0.1502425960598782,0.0,0.0,0.8572998298421303,1.0,0.7538302376802424,1.0,1.0,0.0,1.0,0.1012336218035872,0.2926875052637791,0.1435857062435962,0.2927774529104225,0.851308299340455,1.0,0.0,0.1918539879834631,0.5793394421684561,0.0,0.2651256246636294,1.0,0.2010326070336058,0.2078331966227537,0.3647219276388321,0.0788855692763243,0.9070953931996292,0.0,0.5684570049014711,0.6270312905014875,1.0,1.0,0.0,0.0,0.0,0.1424419077327012,1.0,1.0,0.990679312785396,0.6898798134401662,0.2356032937951129,0.2046963508929741,0.0,1.0,0.5546514431337565,0.6913407446606571,0.1508345516555534,1.0,0.1691189864332428,0.0,0.4206038474943368
ji,8aaf0b1c-1d6e-11e9-bb1c-6c96cfdf0295,1,worker,Hey!,To acknowledge the recruiter's greeting.,30.0,Sales,5.0,Seoul,Google,0.6670965082902599,0.7562866606424634,0.2365143104020548,0.1353584901071067,0.5179690429260729,0.356936958119613,0.1675197699460672,0.3008845545915063,0.0,0.1502425960598782,0.0,0.0,0.8572998298421303,1.0,0.7538302376802424,1.0,1.0,0.0,1.0,0.1012336218035872,0.2926875052637791,0.1435857062435962,0.2927774529104225,0.851308299340455,1.0,0.0,0.1918539879834631,0.5793394421684561,0.0,0.2651256246636294,1.0,0.2010326070336058,0.2078331966227537,0.3647219276388321,0.0788855692763243,0.9070953931996292,0.0,0.5684570049014711,0.6270312905014875,1.0,1.0,0.0,0.0,0.0,0.1424419077327012,1.0,1.0,0.990679312785396,0.6898798134401662,0.2356032937951129,0.2046963508929741,0.0,1.0,0.5546514431337565,0.6913407446606571,0.1508345516555534,1.0,0.1691189864332428,0.0,0.4206038474943368
ji,8aaf0b1c-1d6e-11e9-bb1c-6c96cfdf0295,2,recruiter,I am a recruiter looking for a good worker,To introduce themselves and state their purpose.,30.0,Sales,5.0,Seoul,Google,0.6670965082902599,0.7562866606424634,0.2365143104020548,0.1353584901071067,0.5179690429260729,0.356936958119613,0.1675197699460672,0.3008845545915063,0.0,0.1502425960598782,0.0,0.0,0.8572998298421303,1.0,0.7538302376802424,1.0,1.0,0.0,1.0,0.1012336218035872,0.2926875052637791,0.1435857062435962,0.2927774529104225,0.851308299340455,1.0,0.0,0.1918539879834631,0.5793394421684561,0.0,0.2651256246636294,1.0,0.2010326070336058,0.2078331966227537,0.3647219276388321,0.0788855692763243,0.9070953931996292,0.0,0.5684570049014711,0.6270312905014875,1.0,1.0,0.0,0.0,0.0,0.1424419077327012,1.0,1.0,0.990679312785396,0.6898798134401662,0.2356032937951129,0.2046963508929741,0.0,1.0,0.5546514431337565,0.6913407446606571,0.1508345516555534,1.0,0.1691189864332428,0.0,0.4206038474943368
ji,8aaf0b1c-1d6e-11e9-bb1c-6c96cfdf0295,3,recruiter,Do you have any preferences?,To inquire about the worker's job preferences.,30.0,Sales,5.0,Seoul,Google,0.6670965082902599,0.7562866606424634,0.2365143104020548,0.1353584901071067,0.5179690429260729,0.356936958119613,0.1675197699460672,0.3008845545915063,0.0,0.1502425960598782,0.0,0.0,0.8572998298421303,1.0,0.7538302376802424,1.0,1.0,0.0,1.0,0.1012336218035872,0.2926875052637791,0.1435857062435962,0.2927774529104225,0.851308299340455,1.0,0.0,0.1918539879834631,0.5793394421684561,0.0,0.2651256246636294,1.0,0.2010326070336058,0.2078331966227537,0.3647219276388321,0.0788855692763243,0.9070953931996292,0.0,0.5684570049014711,0.6270312905014875,1.0,1.0,0.0,0.0,0.0,0.1424419077327012,1.0,1.0,0.990679312785396,0.6898798134401662,0.2356032937951129,0.2046963508929741,0.0,1.0,0.5546514431337565,0.6913407446606571,0.1508345516555534,1.0,0.1691189864332428,0.0,0.4206038474943368
ji,8ab13da6-1d6e-11e9-b552-6c96cfdf0295,0,worker,Hello. I am looking for a job.,Expressing a desire to find employment,30.0,Designer,2.0,Tokyo,Google,0.4053694639380868,0.8052062620245839,0.322368038200769,0.3033334529066401,0.5653721492924441,0.470174501240164,0.0,0.7436349251868996,0.0,0.0,0.0909499740612789,0.0,0.561415796101153,1.0,1.0,1.0,1.0,0.8837571513664945,0.6331036423542943,0.6277451638678746,0.1022660540064647,0.1467998019252585,0.8693285521037628,0.0,0.9464497736803305,1.0,0.1252326529608676,0.0,0.0418675017327165,0.499778726487141,1.0,0.1218521577211827,0.3761313385815352,0.6962502924485132,0.1364159753414666,1.0,1.0,0.3693327350033969,1.0,0.490399723075299,0.2773182096680275,1.0,0.4837188489910703,0.6387195420649611,0.9024486978353302,0.0,0.0,0.0,0.0,0.1394710624507687,0.2172516984594492,0.3122661376670779,0.8450260336965079,0.0,1.0,0.1452937427870641,0.96720435238953,1.0,0.65403226578972,0.0
ji,8ab13da6-1d6e-11e9-b552-6c96cfdf0295,1,recruiter,you've come to the right place,Reassuring the worker that they are in the right place for job opportunities,30.0,Designer,2.0,Tokyo,Google,0.4053694639380868,0.8052062620245839,0.322368038200769,0.3033334529066401,0.5653721492924441,0.470174501240164,0.0,0.7436349251868996,0.0,0.0,0.0909499740612789,0.0,0.561415796101153,1.0,1.0,1.0,1.0,0.8837571513664945,0.6331036423542943,0.6277451638678746,0.1022660540064647,0.1467998019252585,0.8693285521037628,0.0,0.9464497736803305,1.0,0.1252326529608676,0.0,0.0418675017327165,0.499778726487141,1.0,0.1218521577211827,0.3761313385815352,0.6962502924485132,0.1364159753414666,1.0,1.0,0.3693327350033969,1.0,0.490399723075299,0.2773182096680275,1.0,0.4837188489910703,0.6387195420649611,0.9024486978353302,0.0,0.0,0.0,0.0,0.1394710624507687,0.2172516984594492,0.3122661376670779,0.8450260336965079,0.0,1.0,0.1452937427870641,0.96720435238953,1.0,0.65403226578972,0.0
ji,8ab13da6-1d6e-11e9-b552-6c96cfdf0295,2,worker,Great! Anything open in China or Japan?,Inquiring about job openings in specific locations,30.0,Designer,2.0,Tokyo,Google,0.4053694639380868,0.8052062620245839,0.322368038200769,0.3033334529066401,0.5653721492924441,0.470174501240164,0.0,0.7436349251868996,0.0,0.0,0.0909499740612789,0.0,0.561415796101153,1.0,1.0,1.0,1.0,0.8837571513664945,0.6331036423542943,0.6277451638678746,0.1022660540064647,0.1467998019252585,0.8693285521037628,0.0,0.9464497736803305,1.0,0.1252326529608676,0.0,0.0418675017327165,0.499778726487141,1.0,0.1218521577211827,0.3761313385815352,0.6962502924485132,0.1364159753414666,1.0,1.0,0.3693327350033969,1.0,0.490399723075299,0.2773182096680275,1.0,0.4837188489910703,0.6387195420649611,0.9024486978353302,0.0,0.0,0.0,0.0,0.1394710624507687,0.2172516984594492,0.3122661376670779,0.8450260336965079,0.0,1.0,0.1452937427870641,0.96720435238953,1.0,0.65403226578972,0.0
ji,8ab13da6-1d6e-11e9-b552-6c96cfdf0295,3,worker,I have experience as a designer but I'm open to other positions.,Providing information about their experience and openness to different positions,30.0,Designer,2.0,Tokyo,Google,0.4053694639380868,0.8052062620245839,0.322368038200769,0.3033334529066401,0.5653721492924441,0.470174501240164,0.0,0.7436349251868996,0.0,0.0,0.0909499740612789,0.0,0.561415796101153,1.0,1.0,1.0,1.0,0.8837571513664945,0.6331036423542943,0.6277451638678746,0.1022660540064647,0.1467998019252585,0.8693285521037628,0.0,0.9464497736803305,1.0,0.1252326529608676,0.0,0.0418675017327165,0.499778726487141,1.0,0.1218521577211827,0.3761313385815352,0.6962502924485132,0.1364159753414666,1.0,1.0,0.3693327350033969,1.0,0.490399723075299,0.2773182096680275,1.0,0.4837188489910703,0.6387195420649611,0.9024486978353302,0.0,0.0,0.0,0.0,0.1394710624507687,0.2172516984594492,0.3122661376670779,0.8450260336965079,0.0,1.0,0.1452937427870641,0.96720435238953,1.0,0.65403226578972,0.0
ji,8ac2c8d2-1d6e-11e9-a290-6c96cfdf0295,0,worker,"Hi! I am looking for work, do you have anything available?",To inquire about job availability,30.0,Engineer,4.0,Seoul,Apple,0.5635934915373614,0.5482553548696795,0.1478694285280612,0.2856926813286841,1.0,1.0,1.0,1.0,0.6138111452918212,0.4500111787804177,0.0323502239598245,0.2939821432715971,0.0921426993755563,0.2247396258871065,0.1760729661410522,0.4627839561501265,0.0,0.0,0.0,0.0,0.2255491340160703,0.1531351352668835,0.0,0.2829619757228453,0.5351799460537168,1.0,0.1877536208603008,1.0,0.0,0.9676915783122544,0.3861710518889732,0.3180245673909926,0.1342011038651441,0.2415314991266836,0.0305422520023508,0.2542716356226281,0.5927401294337804,0.0,0.0,0.1518785450679461,0.0,0.1952040818766031,0.4707498428010255,0.0,0.3967907826523617,1.0,1.0,1.0,1.0,0.2516309496493759,0.1652662569853394,0.3391938103513769,0.0,1.0,0.2474793151708154,0.130877122109148,0.41864929056444,0.0,0.4523746966312981,1.0
ji,8ac2c8d2-1d6e-11e9-a290-6c96cfdf0295,1,worker,Hello?,To prompt a response from the recruiter,30.0,Engineer,4.0,Seoul,Apple,0.5635934915373614,0.5482553548696795,0.1478694285280612,0.2856926813286841,1.0,1.0,1.0,1.0,0.6138111452918212,0.4500111787804177,0.0323502239598245,0.2939821432715971,0.0921426993755563,0.2247396258871065,0.1760729661410522,0.4627839561501265,0.0,0.0,0.0,0.0,0.2255491340160703,0.1531351352668835,0.0,0.2829619757228453,0.5351799460537168,1.0,0.1877536208603008,1.0,0.0,0.9676915783122544,0.3861710518889732,0.3180245673909926,0.1342011038651441,0.2415314991266836,0.0305422520023508,0.2542716356226281,0.5927401294337804,0.0,0.0,0.1518785450679461,0.0,0.1952040818766031,0.4707498428010255,0.0,0.3967907826523617,1.0,1.0,1.0,1.0,0.2516309496493759,0.1652662569853394,0.3391938103513769,0.0,1.0,0.2474793151708154,0.130877122109148,0.41864929056444,0.0,0.4523746966312981,1.0
ji,8acb9de2-1d6e-11e9-bbd2-6c96cfdf0295,0,recruiter,"I've got a job for you in Seoul, as either an engineer or in sales at Amazon.  Would you prefer one over the other?",To present job opportunities and gauge the worker's preference.,45.0,Engineer,6.0,Seoul,Amazon,0.8359024788930962,0.6180647513561621,0.2182577250037802,0.1686590282541229,0.8276557081750209,0.8869329590427235,0.3111442242896322,0.6321944191431147,1.0,1.0,1.0,1.0,0.0,0.4507728542102917,0.3140237988751204,0.3818390934372216,0.0415269262722404,0.0,0.0,0.0,0.2197470960609819,0.203072801177225,0.675300958743612,1.0,0.0,0.3193149746170549,0.1902633495038899,0.561891148527366,0.4289417450383473,1.0,0.0,0.2134399497691135,0.1684984438158326,0.770653710257491,0.9918116154283556,0.6911419392907061,1.0,0.0,0.0,0.0,0.0,0.7278650067987575,0.770142378031067,0.5385251545280837,0.5062637550350343,1.0,1.0,1.0,0.7840888109870231,0.2026888937785556,0.2110742175730888,0.4219249018447045,1.0,0.0,0.218745467425068,0.2042984950634093,0.2877838821317156,1.0,0.9741953322572228,0.0
ji,8acb9de2-1d6e-11e9-bbd2-6c96cfdf0295,1,worker,"I would prefer to work in Seoul, but not necessarily for Amazon.",To express a preference for location over the company.,45.0,Engineer,6.0,Seoul,Amazon,0.8359024788930962,0.6180647513561621,0.2182577250037802,0.1686590282541229,0.8276557081750209,0.8869329590427235,0.3111442242896322,0.6321944191431147,1.0,1.0,1.0,1.0,0.0,0.4507728542102917,0.3140237988751204,0.3818390934372216,0.0415269262722404,0.0,0.0,0.0,0.2197470960609819,0.203072801177225,0.675300958743612,1.0,0.0,0.3193149746170549,0.1902633495038899,0.561891148527366,0.4289417450383473,1.0,0.0,0.2134399497691135,0.1684984438158326,0.770653710257491,0.9918116154283556,0.6911419392907061,1.0,0.0,0.0,0.0,0.0,0.7278650067987575,0.770142378031067,0.5385251545280837,0.5062637550350343,1.0,1.0,1.0,0.7840888109870231,0.2026888937785556,0.2110742175730888,0.4219249018447045,1.0,0.0,0.218745467425068,0.2042984950634093,0.2877838821317156,1.0,0.9741953322572228,0.0
ji,8acb9de2-1d6e-11e9-bbd2-6c96cfdf0295,2,recruiter,"I also have a job in sales at Facebook, would that be better?",To offer an alternative job opportunity and seek the worker's preference.,45.0,Engineer,6.0,Seoul,Amazon,0.8359024788930962,0.6180647513561621,0.2182577250037802,0.1686590282541229,0.8276557081750209,0.8869329590427235,0.3111442242896322,0.6321944191431147,1.0,1.0,1.0,1.0,0.0,0.4507728542102917,0.3140237988751204,0.3818390934372216,0.0415269262722404,0.0,0.0,0.0,0.2197470960609819,0.203072801177225,0.675300958743612,1.0,0.0,0.3193149746170549,0.1902633495038899,0.561891148527366,0.4289417450383473,1.0,0.0,0.2134399497691135,0.1684984438158326,0.770653710257491,0.9918116154283556,0.6911419392907061,1.0,0.0,0.0,0.0,0.0,0.7278650067987575,0.770142378031067,0.5385251545280837,0.5062637550350343,1.0,1.0,1.0,0.7840888109870231,0.2026888937785556,0.2110742175730888,0.4219249018447045,1.0,0.0,0.218745467425068,0.2042984950634093,0.2877838821317156,1.0,0.9741953322572228,0.0
ji,8acb9de2-1d6e-11e9-bbd2-6c96cfdf0295,3,worker,"Facebook is a great company, but I'd really prefer to work as a manager.",To express a preference for a managerial role.,45.0,Engineer,6.0,Seoul,Amazon,0.8359024788930962,0.6180647513561621,0.2182577250037802,0.1686590282541229,0.8276557081750209,0.8869329590427235,0.3111442242896322,0.6321944191431147,1.0,1.0,1.0,1.0,0.0,0.4507728542102917,0.3140237988751204,0.3818390934372216,0.0415269262722404,0.0,0.0,0.0,0.2197470960609819,0.203072801177225,0.675300958743612,1.0,0.0,0.3193149746170549,0.1902633495038899,0.561891148527366,0.4289417450383473,1.0,0.0,0.2134399497691135,0.1684984438158326,0.770653710257491,0.9918116154283556,0.6911419392907061,1.0,0.0,0.0,0.0,0.0,0.7278650067987575,0.770142378031067,0.5385251545280837,0.5062637550350343,1.0,1.0,1.0,0.7840888109870231,0.2026888937785556,0.2110742175730888,0.4219249018447045,1.0,0.0,0.218745467425068,0.2042984950634093,0.2877838821317156,1.0,0.9741953322572228,0.0
