dataset,dialogue_id,utterance_idx,speaker,utterance,gpt-4o_speaker_intention,Salary,Position,Weekly holiday,Workplace,Company,score_worker,score_recruiter,worker_Salary_weight,worker_Position_weight,worker_Position_Engineer_Company_Google_weight,worker_Position_Engineer_Company_Amazon_weight,worker_Position_Engineer_Company_Facebook_weight,worker_Position_Engineer_Company_Apple_weight,worker_Position_Manager_Company_Google_weight,worker_Position_Manager_Company_Amazon_weight,worker_Position_Manager_Company_Facebook_weight,worker_Position_Manager_Company_Apple_weight,worker_Position_Designer_Company_Google_weight,worker_Position_Designer_Company_Amazon_weight,worker_Position_Designer_Company_Facebook_weight,worker_Position_Designer_Company_Apple_weight,worker_Position_Sales_Company_Google_weight,worker_Position_Sales_Company_Amazon_weight,worker_Position_Sales_Company_Facebook_weight,worker_Position_Sales_Company_Apple_weight,worker_Weekly holiday_weight,worker_Workplace_weight,worker_Workplace_Tokyo_weight,worker_Workplace_Seoul_weight,worker_Workplace_Beijing_weight,worker_Workplace_Sydney_weight,worker_Company_weight,worker_Company_Google_weight,worker_Company_Amazon_weight,worker_Company_Facebook_weight,worker_Company_Apple_weight,recruiter_Salary_weight,recruiter_Position_weight,recruiter_Position_Engineer_Company_Google_weight,recruiter_Position_Engineer_Company_Amazon_weight,recruiter_Position_Engineer_Company_Facebook_weight,recruiter_Position_Engineer_Company_Apple_weight,recruiter_Position_Manager_Company_Google_weight,recruiter_Position_Manager_Company_Amazon_weight,recruiter_Position_Manager_Company_Facebook_weight,recruiter_Position_Manager_Company_Apple_weight,recruiter_Position_Designer_Company_Google_weight,recruiter_Position_Designer_Company_Amazon_weight,recruiter_Position_Designer_Company_Facebook_weight,recruiter_Position_Designer_Company_Apple_weight,recruiter_Position_Sales_Company_Google_weight,recruiter_Position_Sales_Company_Amazon_weight,recruiter_Position_Sales_Company_Facebook_weight,recruiter_Position_Sales_Company_Apple_weight,recruiter_Weekly holiday_weight,recruiter_Workplace_weight,recruiter_Workplace_Tokyo_weight,recruiter_Workplace_Seoul_weight,recruiter_Workplace_Beijing_weight,recruiter_Workplace_Sydney_weight,recruiter_Company_weight,recruiter_Company_Google_weight,recruiter_Company_Amazon_weight,recruiter_Company_Facebook_weight,recruiter_Company_Apple_weight,worker_score_bucket
ji,8aeec7ca-1d6e-11e9-9a63-6c96cfdf0295,2,worker,How important is position & company?,The worker is seeking information about the recruiter's perspective on the importance of position and company.,35.0,Engineer,5.0,Tokyo,Amazon,0.8251214207111441,0.1561548622875354,0.222065355666569,0.2469429715422034,0.8729092576333585,1.0,1.0,0.841042016301538,0.0484971345213151,0.1553302287271787,0.0,0.0537243887176773,1.0,0.7109314039824063,0.5396493641665981,1.0,0.0,0.0,0.0411954366625345,0.0,0.2553836058222852,0.1672354579399813,1.0,0.858686203282088,0.6198001610764481,0.0,0.108372609028961,0.8219951599496019,1.0,0.971628723908351,0.0,0.1817426837669399,0.2233541768231596,0.3560454220442259,0.1219566724951408,0.6712431605189391,0.4417888126974358,0.0,0.0,0.0,0.0,0.3961951033560401,0.2078265367231503,0.4621793927611754,0.7223900261520857,1.0,1.0,1.0,1.0,0.1521759528432865,0.2779265730921242,0.0,0.4801804578718076,0.6215179106668578,1.0,0.1648006134744897,0.2959529925112178,0.0,1.0,0.2179348230710239,Bucket 9
ji,8af2f0a2-1d6e-11e9-84d6-6c96cfdf0295,23,recruiter,how about that?,Seek confirmation or interest in Beijing,35.0,Sales,3.0,Beijing,Amazon,0.5779726080824694,0.8687773363602724,0.1893860384380262,0.1801398069046552,0.9130759679784092,0.9284604114073316,1.0,0.6275203738323885,0.2142140222294292,0.0,0.1048401771049308,0.0158147899259731,0.0,0.1534796680951935,0.0,0.0,1.0,1.0,0.6586724523902645,1.0,0.2245360543140568,0.1835520043969064,1.0,0.0,0.1615169426640667,0.046960228049345,0.2223860959463554,0.1008882783245882,0.977394782192989,1.0,0.0,0.1225137797062661,0.1117545052824326,0.4497858859272747,0.0,0.5247789194595696,0.0,0.1836767606313158,0.3629978186586591,0.0,0.7437384182074023,0.0,0.6168544230546472,0.4271706680622762,0.6940598841423351,1.0,1.0,1.0,1.0,0.2552190255800587,0.2217704498923219,0.0,0.2332719851610172,0.9722189435311543,1.0,0.2887422395389205,0.0,1.0,0.3898731336944359,0.9276212077841908,Bucket 6
ji,8af3ab3a-1d6e-11e9-ba28-6c96cfdf0295,2,recruiter,I would like to have a pay raise please,Express desire for a pay raise,50.0,Manager,6.0,Seoul,Google,1.0,0.5480393566885573,0.2122169956130358,0.1840866256536189,0.0,0.0,0.0,0.2819910397328258,1.0,1.0,1.0,1.0,0.3602589642083911,0.3719253609370425,0.2615893793289185,0.2669541970199988,0.1031803050245541,0.2844824141748532,0.2224389620677699,0.0,0.1663572790492709,0.218783377134808,0.0,1.0,0.2493420275358196,0.6233740861813547,0.2185557225492663,1.0,0.5310398136820254,0.9855545329654696,0.0,0.1474220431032801,0.2395444490928013,0.5464920516691149,0.0,0.1187649507177757,0.685552510509477,0.6390273065162507,1.0,1.0,0.5591503946868749,1.0,0.8615581320408237,0.3264293496071643,0.0,0.0,0.8087839777412006,0.0,1.0,0.1427370516792104,0.2206537712143615,1.0,0.6585938997722433,0.0,0.4983852992488159,0.2496426849103465,1.0,0.7766638826928343,0.0,0.6271205156151977,Bucket 10
ji,8af458fa-1d6e-11e9-ad95-6c96cfdf0295,6,worker,ok great,To express agreement and satisfaction with the recruiter's response.,35.0,Engineer,4.0,Tokyo,Google,0.3716559622577225,0.573153650254407,0.1167441804303625,0.2007537997683386,0.1740055169902191,0.1354794933833805,0.4333491646323593,0.0441560404042807,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3663974941556852,0.6188506181250649,0.7234830249917666,0.7035341826087079,0.2444330859776363,0.258272316633194,0.6045365696666208,0.0,0.5960003397518326,1.0,0.1797966171904685,0.0,0.1672505943717915,0.858356891464227,1.0,0.184706530296173,0.1987277358242458,0.0,0.0,0.0,0.0,0.7330889062324247,0.5714725478286372,0.4228010666115651,0.7929955868260923,0.4531640168570858,1.0,0.5339991571100329,0.7951966528685285,1.0,0.5170701456774291,1.0,1.0,0.2715306975465211,0.177892330419538,1.0,0.0,0.2576101188835655,0.8413105291917007,0.1671427059135219,1.0,0.7597249564560693,0.0,0.1086255096838302,Bucket 4
ji,8b1a2690-1d6e-11e9-8a9e-6c96cfdf0295,1,worker,I need to make big money to improve my swag and my drip drip,To express a desire to earn a significant amount of money for personal style and status,43.0,Manager,2.0,Sydney,Apple,0.8076902346147847,0.7074360305796434,0.3271075602748255,0.253077475363926,0.0,0.0,0.0,0.0,0.5131872307425838,0.8266825882761413,0.6095825715710612,0.9592322765067858,0.2472245064087463,0.6584773861199112,0.5301629473591162,0.4001273082849514,1.0,1.0,1.0,1.0,0.1056672754497589,0.1433718951361234,0.7401221181880849,0.0,0.5720810795021058,1.0,0.1707757937753661,0.0518117392056881,0.3421151716241732,0.0,1.0,0.2280932045189248,0.1176925126225141,0.9874517841829642,0.9016267572264368,0.289168653143219,1.0,0.4307398599487983,0.0,0.0,0.0,0.0,1.0,0.6740670677583677,0.336208311892384,1.0,0.9822846197478756,1.0,0.4981773375959292,0.2583883449289444,0.117443407865281,0.0,0.6328301089780971,0.0814357503982173,1.0,0.2783825300643355,0.8036073178559613,0.0580849929265102,0.0,1.0,Bucket 9
ji,8b1c55dc-1d6e-11e9-a3a9-6c96cfdf0295,12,recruiter,and it is also important that you work in tokyo or sydney,To suggest preferred locations for the job.,50.0,Sales,6.0,Sydney,Google,0.9131810382585136,0.3930548117979681,0.2083465098813526,0.2357393648178122,0.0,0.0,0.0,0.0,0.7333481719260287,0.9801913061195702,0.7818639082080668,0.8104769362857995,0.6767071421963837,0.5318441181438978,0.5326696980547679,0.0787483881576963,1.0,1.0,1.0,1.0,0.2145450668035949,0.1314138588908507,0.0,1.0,0.8100041625563581,0.9704697877189772,0.2099551996063894,0.604971523700016,1.0,0.0,0.8717667008603078,0.218619670759624,0.1946322468161725,0.0,0.6480845443996534,0.8248795663373382,0.0,1.0,0.3362445108669522,0.9551174566601592,0.9868750894083334,0.8447067013663179,1.0,1.0,1.0,0.3367803103344786,0.0,0.0,0.2800840487762753,0.2214318982016679,0.1592019381260851,0.9937014735140678,0.0,0.1894108171952875,1.0,0.2061142460964504,0.8165595943779551,0.8453622466534174,1.0,0.0,Bucket 10
ji,8b1c55dc-1d6e-11e9-a3a9-6c96cfdf0295,16,worker,jesus christ. you're terrible at this,To express frustration with the recruiter's negotiation skills.,50.0,Sales,6.0,Sydney,Google,0.9131810382585136,0.3930548117979681,0.2083465098813526,0.2357393648178122,0.0,0.0,0.0,0.0,0.7333481719260287,0.9801913061195702,0.7818639082080668,0.8104769362857995,0.6767071421963837,0.5318441181438978,0.5326696980547679,0.0787483881576963,1.0,1.0,1.0,1.0,0.2145450668035949,0.1314138588908507,0.0,1.0,0.8100041625563581,0.9704697877189772,0.2099551996063894,0.604971523700016,1.0,0.0,0.8717667008603078,0.218619670759624,0.1946322468161725,0.0,0.6480845443996534,0.8248795663373382,0.0,1.0,0.3362445108669522,0.9551174566601592,0.9868750894083334,0.8447067013663179,1.0,1.0,1.0,0.3367803103344786,0.0,0.0,0.2800840487762753,0.2214318982016679,0.1592019381260851,0.9937014735140678,0.0,0.1894108171952875,1.0,0.2061142460964504,0.8165595943779551,0.8453622466534174,1.0,0.0,Bucket 10
ji,8b1dc2b4-1d6e-11e9-bbf0-6c96cfdf0295,1,worker,Hi,Respond to greeting,37.0,Sales,3.0,Seoul,Amazon,0.5939137484308231,0.7066369132785759,0.2322346448108983,0.1917733056919775,1.0,0.9771338449034982,0.2936485069194512,0.5698617907578597,0.4817392596709606,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1526800017675284,0.8751625146174717,0.3385505312367762,0.0384842354825827,0.2097565990246234,0.242042158169262,0.0701807275072236,1.0,0.0,0.574131893931102,0.1241932923032387,0.7759562414724582,0.0,1.0,0.3873506934540643,0.1418970938326373,0.2030994700300722,1.0,0.0,1.0,0.9675771968271444,0.2888348772633822,1.0,0.0,0.2230161293317455,0.0,0.0777439182727637,0.1451948462837365,0.0,0.5791845364701242,0.5814788869590645,0.0442496431347812,1.0,0.2346220592167379,0.2461342402408686,0.0,0.7184552526191128,1.0,0.0026737292313831,0.1742471366796837,0.0,1.0,0.3579448522634528,0.9083083897845942,Bucket 6
ji,8b323f6e-1d6e-11e9-b21b-6c96cfdf0295,12,recruiter,I cannot change it anymore I get 3 proposals.,To express inability to change the offer further,35.0,Engineer,4.0,Tokyo,Amazon,0.4185502435239255,0.5566530738116567,0.1247116240635012,0.2499495812453479,0.80943548870017,0.0985050442718685,0.0330686797304047,0.3279523550550686,1.0,0.6965633277376522,0.680642678576354,1.0,0.8989879890663381,1.0,1.0,0.4690664914589959,0.0,0.0,0.0,0.0,0.109691618839083,0.3515068731183758,0.6171459357328485,1.0,0.0867091388004872,0.0,0.1641403027336919,1.0,0.36429986044423,0.0,0.7903269248049154,0.2618760335996964,0.1010979061993445,0.742404727870271,0.3997320986789764,0.5161340752442545,0.2534205247202833,1.0,1.0,1.0,1.0,0.1453693577155542,0.0,0.0,0.0783692146922086,0.0,0.2011268968850222,0.2808055231360917,0.0,0.3198827163230491,0.1978178072021504,0.5360290130455835,0.0,0.9295653635965156,1.0,0.1193255366757595,0.8370066394207866,1.0,0.0,0.8579490942730942,Bucket 5
ji,8b346df4-1d6e-11e9-b129-6c96cfdf0295,7,worker,would it be possible to get 4 weekly holiday or no,Inquire about the possibility of a specific benefit (4 weekly holidays),28.0,Designer,4.0,Tokyo,Amazon,0.6100031619718835,0.8002769414005416,0.1314664832257262,0.1614104946447958,0.230119925213122,1.0,0.7981433647643472,1.0,1.0,0.6942649833772685,1.0,0.4566529705569625,0.0,0.0,0.0642125903312146,0.0,0.9305153587574644,0.5428825861949798,0.0,0.4816906656775663,0.1571038375072959,0.2702779126856338,0.8015906304318942,0.0,0.0734704238498812,1.0,0.2797412719365483,0.9062441089162409,1.0,0.0,0.4323743478273645,0.2545042890857654,0.1220725238119483,0.0,0.0,0.0,0.0,0.224996637449429,0.7074718231886492,0.0188314011410808,0.4756868619214903,1.0,1.0,1.0,1.0,0.290544961208364,0.4701252215880296,0.4326566565400305,0.3389048345248603,0.2247216044516073,0.1938729249609134,1.0,0.8298813523943178,0.1779127584951101,0.0,0.2048286576897656,1.0,0.9048255933976274,0.0,0.2069439035276662,Bucket 6
ji,8b3b0f7a-1d6e-11e9-b3c8-6c96cfdf0295,8,worker,Okay and tokyo?,Seek confirmation about the location,37.0,Designer,2.0,Tokyo,Amazon,0.609043396311176,0.7420792411739002,0.2428166725737395,0.1628369152170308,0.6421645590389374,0.6897070233104777,0.3186731721032637,0.3696373141003011,0.0,0.0,0.2400269524175985,0.0,1.0,1.0,1.0,1.0,0.2763966775242824,0.5723212186279026,0.0,0.3587034429848634,0.2668641629769351,0.1329506808806721,0.858053509229186,0.6139301479800361,1.0,0.0,0.1945315683516224,0.5083760709744221,1.0,0.13594298674442,0.0,0.288517357820594,0.2205175112044835,0.1774086647002441,0.0,0.2998551238936956,0.2744731762977237,0.2750495051036141,0.1229194020761079,0.0,0.300960449936008,1.0,1.0,1.0,1.0,0.0,0.0636400629850353,0.2250980423873246,0.0,0.2477788068407193,0.1431453062200146,0.5861550827476958,0.8038451806183019,0.0,1.0,0.1000410179141884,1.0,0.648267953281575,0.4512199602232896,0.0,Bucket 6
ji,8b4773fa-1d6e-11e9-b120-6c96cfdf0295,0,recruiter,Hello.,Initiate conversation,23.0,Engineer,3.0,Beijing,Google,0.2205070656532902,0.7033973090985459,0.3238805201859707,0.2009635737382378,0.3940705784529633,0.0,0.0,0.0403327061865553,0.4565496950233212,0.4612270262709607,0.2865975165562346,0.304921797809368,0.0,0.1756460816016274,0.1533408929038653,0.0,1.0,1.0,1.0,1.0,0.1070652868582166,0.1879608580166623,0.9410927146271946,0.5639122326023753,0.0,1.0,0.1801297612009125,0.4561093048777143,0.5940209881197964,0.0,1.0,0.3564833979699222,0.2180935413925838,0.0,0.0,0.19431328538857,0.0,1.0,0.8005074764509031,0.0,0.7432181637008843,0.7941090679439002,1.0,1.0,0.8448023588324866,0.8868676126639677,0.7081018815368961,0.547156747720205,1.0,0.1392056376880477,0.1744417936947038,0.0754898216283314,0.2946770796504204,1.0,0.0,0.1117756292547424,0.9278966234088616,0.0,1.0,0.9850013982939548,Bucket 2
ji,8b4773fa-1d6e-11e9-b120-6c96cfdf0295,1,worker,hi,Acknowledge greeting,23.0,Engineer,3.0,Beijing,Google,0.2205070656532902,0.7033973090985459,0.3238805201859707,0.2009635737382378,0.3940705784529633,0.0,0.0,0.0403327061865553,0.4565496950233212,0.4612270262709607,0.2865975165562346,0.304921797809368,0.0,0.1756460816016274,0.1533408929038653,0.0,1.0,1.0,1.0,1.0,0.1070652868582166,0.1879608580166623,0.9410927146271946,0.5639122326023753,0.0,1.0,0.1801297612009125,0.4561093048777143,0.5940209881197964,0.0,1.0,0.3564833979699222,0.2180935413925838,0.0,0.0,0.19431328538857,0.0,1.0,0.8005074764509031,0.0,0.7432181637008843,0.7941090679439002,1.0,1.0,0.8448023588324866,0.8868676126639677,0.7081018815368961,0.547156747720205,1.0,0.1392056376880477,0.1744417936947038,0.0754898216283314,0.2946770796504204,1.0,0.0,0.1117756292547424,0.9278966234088616,0.0,1.0,0.9850013982939548,Bucket 2
ji,8b4773fa-1d6e-11e9-b120-6c96cfdf0295,5,recruiter,"Great. Before we send offers, do you have a company preference?",Determine candidate's company preference,23.0,Engineer,3.0,Beijing,Google,0.2205070656532902,0.7033973090985459,0.3238805201859707,0.2009635737382378,0.3940705784529633,0.0,0.0,0.0403327061865553,0.4565496950233212,0.4612270262709607,0.2865975165562346,0.304921797809368,0.0,0.1756460816016274,0.1533408929038653,0.0,1.0,1.0,1.0,1.0,0.1070652868582166,0.1879608580166623,0.9410927146271946,0.5639122326023753,0.0,1.0,0.1801297612009125,0.4561093048777143,0.5940209881197964,0.0,1.0,0.3564833979699222,0.2180935413925838,0.0,0.0,0.19431328538857,0.0,1.0,0.8005074764509031,0.0,0.7432181637008843,0.7941090679439002,1.0,1.0,0.8448023588324866,0.8868676126639677,0.7081018815368961,0.547156747720205,1.0,0.1392056376880477,0.1744417936947038,0.0754898216283314,0.2946770796504204,1.0,0.0,0.1117756292547424,0.9278966234088616,0.0,1.0,0.9850013982939548,Bucket 2
ji,8b511e02-1d6e-11e9-837b-6c96cfdf0295,7,worker,yes,Confirm the request for a 4-day work week at $40 per hour,35.0,Engineer,4.0,Beijing,Amazon,0.8706772335841955,0.4315225683115729,0.1214246161051961,0.2414516557016724,1.0,0.9582225289781026,1.0,1.0,0.1638032083645979,0.2423123783414605,0.0,0.1981356407742371,0.0,0.0,0.0191612857787916,0.0,0.6947746491421904,1.0,0.9753754715518804,0.8511275812034866,0.1170464376278815,0.2879243369206587,0.0226814323611003,0.4122127561500765,1.0,0.0,0.2321529536445913,0.8764817303780347,1.0,0.0,0.4228156181186641,0.1651817500377173,0.135019459545067,0.0,0.0,0.0,0.0,0.2705329364824408,1.0,0.8089232155289154,1.0,0.4650289366943074,0.5678392564621021,0.6629060999250584,0.1367293056915547,1.0,0.9320671011202836,1.0,0.241371553642733,0.3119940798373925,0.1830543453548632,0.0840450106988105,1.0,0.516379820270981,0.0,0.2047503652249598,0.0,0.4806295867249333,0.1824212846940669,1.0,Bucket 9
ji,8b5abf70-1d6e-11e9-9f0c-6c96cfdf0295,1,worker,hi,To greet the recruiter and acknowledge the conversation.,38.0,Designer,5.0,Seoul,Amazon,0.7433286259368754,0.6445431743891726,0.1969925452232621,0.1577972676062671,0.871334625875068,0.629197128308956,0.4661885510128208,0.4922422926606595,1.0,0.3376327976396129,0.4684135578160921,0.3038370773271939,0.8890244218302485,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2498834490951071,0.2285549605956418,1.0,0.4950733364120059,0.0,0.7197093505228664,0.1667717774797217,0.0,1.0,0.222314682594882,0.7809632674526078,0.2689590019121859,0.2263599784412538,0.9064272308521302,1.0,0.7503194110395914,1.0,0.846312476462113,0.2912082981434107,0.3418573759625524,0.0670219740935035,1.0,0.5487104046927187,1.0,0.4321846779570577,0.0,0.0,0.0,0.0,0.1225700285319964,0.1510368989366157,0.0305627525967041,1.0,0.4720599171989861,0.0,0.2310740921779479,0.4311807614520637,1.0,0.8185755876628535,0.0,Bucket 8
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,8,worker,Unfortunately that is the only city I would like to have,Reiterate preference for Sydney as the only option,50.0,Engineer,6.0,Tokyo,Amazon,0.9237280513301802,0.7380151986019315,0.1242081582974388,0.2161662313610359,1.0,0.9455567303792158,1.0,0.7717858681482818,0.7926349507182839,0.981234329955394,0.7053453672517249,0.7937027942912329,0.9545142480032708,1.0,0.6696853227734453,1.0,0.0,0.0,0.0,0.0,0.2849359671867786,0.1875377767220885,0.656052485102726,0.0,0.005286205244676,1.0,0.1871518664326582,0.0,1.0,0.3055251099890025,0.6528474927278201,0.1383779627591682,0.3445504332991477,1.0,1.0,1.0,1.0,0.6485327132217255,0.0,0.9726398764356518,0.0,0.603948428498607,0.4572672125708716,0.4193575733267237,0.7120483192800179,0.0,0.0014572220840336,0.0,0.5181797456905247,0.1236068386389002,0.1777724104512794,1.0,0.0325061799183267,0.136698091635265,0.0,0.2156923548515043,0.1330576606520859,1.0,0.0,0.8970114253063273,Bucket 10
ji,8b684938-1d6e-11e9-ac9f-6c96cfdf0295,18,recruiter,What is more important for you: salary or holiday?,Inquire about worker's priorities,47.0,Engineer,2.0,Beijing,Apple,0.5077926381954154,0.733073410182776,0.2693020280109508,0.1512465021081386,1.0,0.5921902965629775,0.925344548929759,0.5986295759060576,0.0,0.0129772197664522,0.0,0.4813823661360412,0.9458814798413716,1.0,1.0,1.0,0.1464975774542405,0.0,0.0239661199220636,0.0,0.1982229636804384,0.1429548407941475,0.0,1.0,0.1480855946056747,0.208455712108076,0.2382736654063246,0.0,0.1345972329724926,1.0,0.6451012146407729,0.2711806364839539,0.1635319570874245,1.0,1.0,1.0,1.0,0.425792520532297,0.1075469659762599,0.2066138464854421,0.2413310759780487,0.0,0.0,0.0,0.0,0.2880083035593722,0.1409757618547994,0.127685775044671,0.4956897317135032,0.1598384585509139,0.2622181226122345,0.0344559575902037,0.0,0.9128053516900644,1.0,0.143230825265473,0.2377890891783095,0.8622550705310785,0.0,1.0,Bucket 5
ji,8b78c7c2-1d6e-11e9-9b81-6c96cfdf0295,1,worker,"I am a great worker, the best worker, the hardest worker!",To assert their competence and work ethic,39.0,Sales,6.0,Beijing,Amazon,0.9060920417308576,0.2993118104981971,0.2561126134612979,0.2183699318778904,0.6223486837450835,0.7454860148294987,0.0378974977585916,0.3500922291256074,0.0,0.0,0.0,0.0,0.8795648536389188,0.6935835904479214,0.3241362116938811,0.96596612731908,1.0,1.0,1.0,1.0,0.1660797776472339,0.1301806761133137,0.8620917071445271,0.1093502058845866,1.0,0.0,0.2292570009002641,0.4676121752583357,1.0,0.1998811812546289,0.0,0.1457612582303856,0.169523497137649,0.1249592188260094,0.393170901425517,0.2116924960680488,0.1853117841920447,0.1532519180909517,0.5582805182905262,0.2494806500466188,0.5043832207412947,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2534985473676328,0.2845980577985781,1.0,0.4623263860469914,0.348728227858144,0.0,0.1466186394657545,0.0237233174734763,1.0,0.0,0.6572698300800741,Bucket 10
ji,8b78c7c2-1d6e-11e9-9b81-6c96cfdf0295,6,recruiter,Would you accept this salary?,To confirm if the worker is willing to accept the salary offer,39.0,Sales,6.0,Beijing,Amazon,0.9060920417308576,0.2993118104981971,0.2561126134612979,0.2183699318778904,0.6223486837450835,0.7454860148294987,0.0378974977585916,0.3500922291256074,0.0,0.0,0.0,0.0,0.8795648536389188,0.6935835904479214,0.3241362116938811,0.96596612731908,1.0,1.0,1.0,1.0,0.1660797776472339,0.1301806761133137,0.8620917071445271,0.1093502058845866,1.0,0.0,0.2292570009002641,0.4676121752583357,1.0,0.1998811812546289,0.0,0.1457612582303856,0.169523497137649,0.1249592188260094,0.393170901425517,0.2116924960680488,0.1853117841920447,0.1532519180909517,0.5582805182905262,0.2494806500466188,0.5043832207412947,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2534985473676328,0.2845980577985781,1.0,0.4623263860469914,0.348728227858144,0.0,0.1466186394657545,0.0237233174734763,1.0,0.0,0.6572698300800741,Bucket 10
ji,8b78c7c2-1d6e-11e9-9b81-6c96cfdf0295,7,worker,I think it,To indicate they are considering the offer,39.0,Sales,6.0,Beijing,Amazon,0.9060920417308576,0.2993118104981971,0.2561126134612979,0.2183699318778904,0.6223486837450835,0.7454860148294987,0.0378974977585916,0.3500922291256074,0.0,0.0,0.0,0.0,0.8795648536389188,0.6935835904479214,0.3241362116938811,0.96596612731908,1.0,1.0,1.0,1.0,0.1660797776472339,0.1301806761133137,0.8620917071445271,0.1093502058845866,1.0,0.0,0.2292570009002641,0.4676121752583357,1.0,0.1998811812546289,0.0,0.1457612582303856,0.169523497137649,0.1249592188260094,0.393170901425517,0.2116924960680488,0.1853117841920447,0.1532519180909517,0.5582805182905262,0.2494806500466188,0.5043832207412947,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2534985473676328,0.2845980577985781,1.0,0.4623263860469914,0.348728227858144,0.0,0.1466186394657545,0.0237233174734763,1.0,0.0,0.6572698300800741,Bucket 10
ji,8b78c7c2-1d6e-11e9-9b81-6c96cfdf0295,10,recruiter,You won't get a better deal than this one,To assert that the current offer is the best available,39.0,Sales,6.0,Beijing,Amazon,0.9060920417308576,0.2993118104981971,0.2561126134612979,0.2183699318778904,0.6223486837450835,0.7454860148294987,0.0378974977585916,0.3500922291256074,0.0,0.0,0.0,0.0,0.8795648536389188,0.6935835904479214,0.3241362116938811,0.96596612731908,1.0,1.0,1.0,1.0,0.1660797776472339,0.1301806761133137,0.8620917071445271,0.1093502058845866,1.0,0.0,0.2292570009002641,0.4676121752583357,1.0,0.1998811812546289,0.0,0.1457612582303856,0.169523497137649,0.1249592188260094,0.393170901425517,0.2116924960680488,0.1853117841920447,0.1532519180909517,0.5582805182905262,0.2494806500466188,0.5043832207412947,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2534985473676328,0.2845980577985781,1.0,0.4623263860469914,0.348728227858144,0.0,0.1466186394657545,0.0237233174734763,1.0,0.0,0.6572698300800741,Bucket 10
ji,8b78c7c2-1d6e-11e9-9b81-6c96cfdf0295,13,recruiter,Medical benefits will be instantiated after one year. Yes,To inform about the medical benefits and confirm the position availability,39.0,Sales,6.0,Beijing,Amazon,0.9060920417308576,0.2993118104981971,0.2561126134612979,0.2183699318778904,0.6223486837450835,0.7454860148294987,0.0378974977585916,0.3500922291256074,0.0,0.0,0.0,0.0,0.8795648536389188,0.6935835904479214,0.3241362116938811,0.96596612731908,1.0,1.0,1.0,1.0,0.1660797776472339,0.1301806761133137,0.8620917071445271,0.1093502058845866,1.0,0.0,0.2292570009002641,0.4676121752583357,1.0,0.1998811812546289,0.0,0.1457612582303856,0.169523497137649,0.1249592188260094,0.393170901425517,0.2116924960680488,0.1853117841920447,0.1532519180909517,0.5582805182905262,0.2494806500466188,0.5043832207412947,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2534985473676328,0.2845980577985781,1.0,0.4623263860469914,0.348728227858144,0.0,0.1466186394657545,0.0237233174734763,1.0,0.0,0.6572698300800741,Bucket 10
ji,8b868134-1d6e-11e9-b93f-6c96cfdf0295,10,recruiter,yeah but it doesnt go that high.  it does hourly,Inform that the proposed salary is not feasible and mention hourly pay,44.0,Engineer,4.0,Tokyo,Google,0.5011477718956195,0.6563012599328489,0.220087087018557,0.1813340688655222,0.0,0.0,0.0,0.0,0.9140046641165032,0.1038626024615833,0.5223891360451759,0.5866231139887504,1.0,0.9056456140775618,1.0,1.0,0.9371968851335104,1.0,0.741814057137808,0.7224957330332672,0.2079655298842775,0.2401386031299888,0.2940827726842121,1.0,0.443519208713354,0.0,0.1504747111016543,1.0,0.2318618313448609,0.0,0.9524022718747716,0.3058947345822655,0.1355872510093592,0.8912871981835675,1.0,1.0,1.0,0.9569316066391136,0.1595384953411306,0.0,0.4462001185758447,0.0,0.0,0.2111136710461121,0.0,1.0,0.5272879999334492,0.6365765723889203,0.9682091657140448,0.1176028614421417,0.3379761631217748,0.9792154720464628,1.0,0.0568908420031502,0.0,0.1029389898444586,0.8210903686713216,0.6921238330152611,0.0,1.0,Bucket 5
ji,8b886c7a-1d6e-11e9-9f88-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,20.0,Designer,2.0,Beijing,Google,0.2117284669064423,0.7934420972839229,0.180006160572882,0.1909772939727515,0.5815130357348383,0.3035287193163512,0.3337765580683675,0.0,1.0,1.0,1.0,0.7949118341067257,0.0,0.0,0.0,0.01624921083675,0.944627468424606,0.6961542043320558,0.881774530651544,1.0,0.2126832514080259,0.2117284669064423,0.3707428969753711,0.4436855295422875,1.0,0.0,0.2046048271398982,0.0,0.6598787791075488,1.0,0.8520027756169313,0.2055127436091687,0.1240196601669242,0.8528193626230504,1.0,0.947461373381535,1.0,0.0,0.0,0.0,0.0,1.0,0.6614280603607261,1.0,0.8799842772123275,0.3035318250590585,0.0885929600654259,0.6552207955615987,0.3302813584759135,0.2853045129510595,0.2065579027160772,0.0400983473838393,1.0,0.0,0.6729355831137919,0.1786051805567703,1.0,0.9473438856857944,0.0,0.1904277709004148,Bucket 2
